bird_id,year,region,toxicant,value
BR17-002,2023,FRGB,PFHXS,3.44
BR09-001,2023,FRGB,PFHXS,1.51
BR09-002,2023,FRGB,PFHXS,1.9
BR12-001,2024,FRGB,PFHXS,0.62
BR12-001,2023,FRGB,PFHXS,1.04
BR11-001,2024,FRGB,PFHXS,0.85
BR11-002,2024,FRGB,PFHXS,1.37
BR15-001,2024,FRGB,PFHXS,0.253
BR15-003,2024,FRGB,PFHXS,0.181
BR19-001,2024,FRGB,PFHXS,0.7
SB7-002,2024,GBLM,PFHXS,1.42
MC14-001,2024,GBLM,PFHXS,1.8
MC14-002,2024,GBLM,PFHXS,1.69
MC17-001-002,2024,GBLM,PFHXS,0.917
DO29-001,2024,GBLM,PFHXS,0.728
DO29-002,2024,GBLM,PFHXS,1
MC03-002,2024,GBLM,PFHXS,1.44
MC06-001,2024,GBLM,PFHXS,1.44
MC06-002,2024,GBLM,PFHXS,1.95
KE02-001,2024,GBLM,PFHXS,0.778
KE08-001,2024,GBLM,PFHXS,0.88
KE08-002,2024,GBLM,PFHXS,0.882
DO05-001,2024,GBLM,PFHXS,1.05
DO05-002,2024,GBLM,PFHXS,1.46
DO18-001,2024,GBLM,PFHXS,1.04
DO18-002,2024,GBLM,PFHXS,0.712
DO16-001,2024,GBLM,PFHXS,2.27
DO16-002,2024,GBLM,PFHXS,2.45
DO16-003,2024,GBLM,PFHXS,2.16
WI10-001,2023,FRGB,PFHXS,0.356
WI10-002,2023,FRGB,PFHXS,0.706
DU81-001,2024,SSS,PFMBA,0
DU58-002,2024,SSS,PFMBA,0
DU58-001,2023,SSS,PFMBA,0
DU58-002,2023,SSS,PFMBA,0
BY32-001,2023,SSS,PFMBA,0
BY30-001,2024,SSS,PFMBA,0
BY47-001,2023,SSS,PFMBA,0
CR03-001,2025,LWR,PFMBA,0
BY47-001-002,2024,SSS,PFMBA,0
CR09-001,2025,LWR,PFMBA,0
CR09-002,2025,LWR,PFMBA,0
CRNew-001,2025,LWR,PFMBA,0
BY97-001,2023,SSS,PFMBA,0
BY97-002,2023,SSS,PFMBA,0
BY48-001,2024,SSS,PFMBA,0
BY100-001,2023,SSS,PFMBA,0
BY100-002,2023,SSS,PFMBA,0
BY100-003,2023,SSS,PFMBA,0
BY100-002,2024,SSS,PFMBA,0
AS28-001,2024,AIS,PFMBA,0
AS28-002,2024,AIS,PFMBA,0
AS28-003,2024,AIS,PFMBA,0
BY94-001,2023,SSS,PFMBA,0
BY94-002,2023,SSS,PFMBA,0
AS71-001,2024,AIS,PFMBA,0
AS71-002,2024,AIS,PFMBA,0
AS71-001,2023,AIS,PFMBA,0
AS108-002,2023,AIS,PFMBA,0
GRNew-001,2025,LWR,PFMBA,0
GRNew-002,2025,LWR,PFMBA,0
AS99-001,2024,AIS,PFMBA,0
AS99-002,2024,AIS,PFMBA,0
AS106-001,2023,AIS,PFMBA,0
AS106-002,2023,AIS,PFMBA,0
AS90-001,2024,AIS,PFMBA,0
AS90-002,2024,AIS,PFMBA,0
GR10-001,2025,LWR,PFMBA,0
GR10-002,2025,LWR,PFMBA,0
RI20-001,2025,LWR,PFMBA,0
AS20-001,2023,AIS,PFMBA,0
AS20-002,2023,AIS,PFMBA,0
IO20-001,2025,LWR,PFMBA,0
IO20-002,2025,LWR,PFMBA,0
IO20-003,2025,LWR,PFMBA,0
IO26-001,2025,LWR,PFMBA,0
IO26-002,2025,LWR,PFMBA,0
IO21-001,2025,LWR,PFMBA,0
IO21-003,2025,LWR,PFMBA,0
JU22-001,2025,MWR,PFMBA,0
JU22-002,2025,MWR,PFMBA,0
JU14-001,2025,MWR,PFMBA,0
SK02-001,2025,LWR,PFMBA,0
SK02-002,2025,LWR,PFMBA,0
AD13-001,2025,MWR,PFMBA,0
AD13-002,2025,MWR,PFMBA,0
AD13-003,2025,MWR,PFMBA,0
WO07-001,2025,MWR,PFMBA,0
WO07-002,2025,MWR,PFMBA,0
MR25-001,2025,MWR,PFMBA,0
MR25-002,2025,MWR,PFMBA,0
LI30-001,2025,MWR,PFMBA,0
LI30-002,2025,MWR,PFMBA,0
LI24-001,2025,MWR,PFMBA,0
LI31-001,2025,MWR,PFMBA,0
LI31-002,2025,MWR,PFMBA,0
LI47-001,2025,MWR,PFMBA,0
LI47-002,2025,MWR,PFMBA,0
DA07-001,2025,LWR,PFMBA,0
DA07-002,2025,LWR,PFMBA,0
DA07-003,2025,LWR,PFMBA,0
PT04-001,2025,MWR,PFMBA,0
PT04-002,2025,MWR,PFMBA,0
CO03-001,2025,MWR,PFMBA,0
CO03-002,2025,MWR,PFMBA,0
ON07-001,2025,UPWR,PFMBA,0
ON138-001,2025,UPWR,PFMBA,0
ON138-002,2025,UPWR,PFMBA,0
ON31-001,2025,MWR,PFMBA,0
ON31-002,2025,MWR,PFMBA,0
WI09-001,2023,FRGB,PFMBA,0
WI09-002,2023,FRGB,PFMBA,0
OU06-001,2023,FRGB,PFMBA,0
OU13-001,2023,FRGB,PFMBA,0
BR17-001,2023,FRGB,PFMBA,0
BR17-002,2023,FRGB,PFMBA,0
BR09-001,2023,FRGB,PFMBA,0
BR09-002,2023,FRGB,PFMBA,0
BR12-001,2024,FRGB,PFMBA,0
BR12-001,2023,FRGB,PFMBA,0
BR11-001,2024,FRGB,PFMBA,0
BR11-002,2024,FRGB,PFMBA,0
BR15-001,2024,FRGB,PFMBA,0
BR15-003,2024,FRGB,PFMBA,0
BR19-001,2024,FRGB,PFMBA,0
SB7-002,2024,GBLM,PFMBA,0
MC14-001,2024,GBLM,PFMBA,0
MC14-002,2024,GBLM,PFMBA,0
MC17-001-002,2024,GBLM,PFMBA,0
DO29-001,2024,GBLM,PFMBA,0
DO29-002,2024,GBLM,PFMBA,0
MC03-002,2024,GBLM,PFMBA,0
MC06-001,2024,GBLM,PFMBA,0
MC06-002,2024,GBLM,PFMBA,0
KE02-001,2024,GBLM,PFMBA,0
KE08-001,2024,GBLM,PFMBA,0
KE08-002,2024,GBLM,PFMBA,0
DO05-001,2024,GBLM,PFMBA,0
DO05-002,2024,GBLM,PFMBA,0
DO18-001,2024,GBLM,PFMBA,0
DO18-002,2024,GBLM,PFMBA,0
DO16-001,2024,GBLM,PFMBA,0
DO16-002,2024,GBLM,PFMBA,0
DO16-003,2024,GBLM,PFMBA,0
WI10-001,2023,FRGB,PFMBA,0
WI10-002,2023,FRGB,PFMBA,0
DU81-001,2024,SSS,PFMPA,0
DU58-002,2024,SSS,PFMPA,0
DU58-001,2023,SSS,PFMPA,0
DU58-002,2023,SSS,PFMPA,0
BY32-001,2023,SSS,PFMPA,0
BY30-001,2024,SSS,PFMPA,0
BY47-001,2023,SSS,PFMPA,0
CR03-001,2025,LWR,PFMPA,0
BY47-001-002,2024,SSS,PFMPA,0
CR09-001,2025,LWR,PFMPA,0
CR09-002,2025,LWR,PFMPA,0
CRNew-001,2025,LWR,PFMPA,0
BY97-001,2023,SSS,PFMPA,0
BY97-002,2023,SSS,PFMPA,0
BY48-001,2024,SSS,PFMPA,0
BY100-001,2023,SSS,PFMPA,0
BY100-002,2023,SSS,PFMPA,0
BY100-003,2023,SSS,PFMPA,0
BY100-002,2024,SSS,PFMPA,0
AS28-001,2024,AIS,PFMPA,0
AS28-002,2024,AIS,PFMPA,0
AS28-003,2024,AIS,PFMPA,0
BY94-001,2023,SSS,PFMPA,0
BY94-002,2023,SSS,PFMPA,0
AS71-001,2024,AIS,PFMPA,0
AS71-002,2024,AIS,PFMPA,0
AS71-001,2023,AIS,PFMPA,0
AS108-002,2023,AIS,PFMPA,0
GRNew-001,2025,LWR,PFMPA,0
GRNew-002,2025,LWR,PFMPA,0
AS99-001,2024,AIS,PFMPA,0
AS99-002,2024,AIS,PFMPA,0
AS106-001,2023,AIS,PFMPA,0
AS106-002,2023,AIS,PFMPA,0
AS90-001,2024,AIS,PFMPA,0
AS90-002,2024,AIS,PFMPA,0
GR10-001,2025,LWR,PFMPA,0
GR10-002,2025,LWR,PFMPA,0
RI20-001,2025,LWR,PFMPA,0
AS20-001,2023,AIS,PFMPA,0
AS20-002,2023,AIS,PFMPA,0
IO20-001,2025,LWR,PFMPA,0
IO20-002,2025,LWR,PFMPA,0
IO20-003,2025,LWR,PFMPA,0
IO26-001,2025,LWR,PFMPA,0
IO26-002,2025,LWR,PFMPA,0
IO21-001,2025,LWR,PFMPA,0
IO21-003,2025,LWR,PFMPA,0
JU22-001,2025,MWR,PFMPA,0
JU22-002,2025,MWR,PFMPA,0
JU14-001,2025,MWR,PFMPA,0
SK02-001,2025,LWR,PFMPA,0
SK02-002,2025,LWR,PFMPA,0
AD13-001,2025,MWR,PFMPA,0
AD13-002,2025,MWR,PFMPA,0
AD13-003,2025,MWR,PFMPA,0
WO07-001,2025,MWR,PFMPA,0
WO07-002,2025,MWR,PFMPA,0
MR25-001,2025,MWR,PFMPA,0
MR25-002,2025,MWR,PFMPA,0
LI30-001,2025,MWR,PFMPA,0
LI30-002,2025,MWR,PFMPA,0
LI24-001,2025,MWR,PFMPA,0
LI31-001,2025,MWR,PFMPA,0
LI31-002,2025,MWR,PFMPA,0
LI47-001,2025,MWR,PFMPA,0
LI47-002,2025,MWR,PFMPA,0
DA07-001,2025,LWR,PFMPA,0
DA07-002,2025,LWR,PFMPA,0
DA07-003,2025,LWR,PFMPA,0
PT04-001,2025,MWR,PFMPA,0
PT04-002,2025,MWR,PFMPA,0
CO03-001,2025,MWR,PFMPA,0
CO03-002,2025,MWR,PFMPA,0
ON07-001,2025,UPWR,PFMPA,0
ON138-001,2025,UPWR,PFMPA,0
ON138-002,2025,UPWR,PFMPA,0
ON31-001,2025,MWR,PFMPA,0
ON31-002,2025,MWR,PFMPA,0
WI09-001,2023,FRGB,PFMPA,0
WI09-002,2023,FRGB,PFMPA,0
OU06-001,2023,FRGB,PFMPA,0
OU13-001,2023,FRGB,PFMPA,0
BR17-001,2023,FRGB,PFMPA,0
BR17-002,2023,FRGB,PFMPA,0
BR09-001,2023,FRGB,PFMPA,0
BR09-002,2023,FRGB,PFMPA,0
BR12-001,2024,FRGB,PFMPA,0
BR12-001,2023,FRGB,PFMPA,0
BR11-001,2024,FRGB,PFMPA,0
BR11-002,2024,FRGB,PFMPA,0
BR15-001,2024,FRGB,PFMPA,0
BR15-003,2024,FRGB,PFMPA,0
BR19-001,2024,FRGB,PFMPA,0
SB7-002,2024,GBLM,PFMPA,0
MC14-001,2024,GBLM,PFMPA,0
MC14-002,2024,GBLM,PFMPA,0
MC17-001-002,2024,GBLM,PFMPA,0
DO29-001,2024,GBLM,PFMPA,0
DO29-002,2024,GBLM,PFMPA,0
MC03-002,2024,GBLM,PFMPA,0
MC06-001,2024,GBLM,PFMPA,0
MC06-002,2024,GBLM,PFMPA,0
KE02-001,2024,GBLM,PFMPA,0
KE08-001,2024,GBLM,PFMPA,0
KE08-002,2024,GBLM,PFMPA,0
DO05-001,2024,GBLM,PFMPA,0
DO05-002,2024,GBLM,PFMPA,0
DO18-001,2024,GBLM,PFMPA,0
DO18-002,2024,GBLM,PFMPA,0
DO16-001,2024,GBLM,PFMPA,0
DO16-002,2024,GBLM,PFMPA,0
DO16-003,2024,GBLM,PFMPA,0
WI10-001,2023,FRGB,PFMPA,0
WI10-002,2023,FRGB,PFMPA,0
DU81-001,2024,SSS,PFNA,29.6
DU58-002,2024,SSS,PFNA,92.9
DU58-001,2023,SSS,PFNA,71.4
DU58-002,2023,SSS,PFNA,120
BY32-001,2023,SSS,PFNA,75.4
BY30-001,2024,SSS,PFNA,80.3
BY47-001,2023,SSS,PFNA,74
CR03-001,2025,LWR,PFNA,2.094
BY47-001-002,2024,SSS,PFNA,145
CR09-001,2025,LWR,PFNA,3.387
CR09-002,2025,LWR,PFNA,2.404
CRNew-001,2025,LWR,PFNA,0.888
BY97-001,2023,SSS,PFNA,14.4
BY97-002,2023,SSS,PFNA,9.72
BY48-001,2024,SSS,PFNA,29.8
BY100-001,2023,SSS,PFNA,75.3
BY100-002,2023,SSS,PFNA,82.8
BY100-003,2023,SSS,PFNA,60.7
BY100-002,2024,SSS,PFNA,54.3
AS28-001,2024,AIS,PFNA,42.2
AS28-002,2024,AIS,PFNA,33
AS28-003,2024,AIS,PFNA,43.6
BY94-001,2023,SSS,PFNA,49.7
BY94-002,2023,SSS,PFNA,42
AS71-001,2024,AIS,PFNA,145
AS71-002,2024,AIS,PFNA,149
AS71-001,2023,AIS,PFNA,106
AS108-002,2023,AIS,PFNA,40.7
GRNew-001,2025,LWR,PFNA,2.308
GRNew-002,2025,LWR,PFNA,2.079
AS99-001,2024,AIS,PFNA,59.7
AS99-002,2024,AIS,PFNA,85.8
AS106-001,2023,AIS,PFNA,97.9
AS106-002,2023,AIS,PFNA,110
AS90-001,2024,AIS,PFNA,131
AS90-002,2024,AIS,PFNA,119
GR10-001,2025,LWR,PFNA,1.851
GR10-002,2025,LWR,PFNA,2.065
RI20-001,2025,LWR,PFNA,1.467
AS20-001,2023,AIS,PFNA,90
AS20-002,2023,AIS,PFNA,87.7
IO20-001,2025,LWR,PFNA,2.84
IO20-002,2025,LWR,PFNA,2.886
IO20-003,2025,LWR,PFNA,3.107
IO26-001,2025,LWR,PFNA,2.961
IO26-002,2025,LWR,PFNA,3.024
IO21-001,2025,LWR,PFNA,3.165
IO21-003,2025,LWR,PFNA,2.978
JU22-001,2025,MWR,PFNA,5.401
JU22-002,2025,MWR,PFNA,4.44
JU14-001,2025,MWR,PFNA,3.901
SK02-001,2025,LWR,PFNA,2.51
SK02-002,2025,LWR,PFNA,1.91
AD13-001,2025,MWR,PFNA,4.02
AD13-002,2025,MWR,PFNA,5.147
AD13-003,2025,MWR,PFNA,5.679
WO07-001,2025,MWR,PFNA,3.685
WO07-002,2025,MWR,PFNA,2.847
MR25-001,2025,MWR,PFNA,15.469
MR25-002,2025,MWR,PFNA,10.064
LI30-001,2025,MWR,PFNA,2.629
LI30-002,2025,MWR,PFNA,3.011
LI24-001,2025,MWR,PFNA,5.104
LI31-001,2025,MWR,PFNA,2.57
LI31-002,2025,MWR,PFNA,2.421
LI47-001,2025,MWR,PFNA,8.346
LI47-002,2025,MWR,PFNA,6.673
DA07-001,2025,LWR,PFNA,3.842
DA07-002,2025,LWR,PFNA,3.329
DA07-003,2025,LWR,PFNA,4.514
PT04-001,2025,MWR,PFNA,3.256
PT04-002,2025,MWR,PFNA,3.452
CO03-001,2025,MWR,PFNA,2.286
CO03-002,2025,MWR,PFNA,1.753
ON07-001,2025,UPWR,PFNA,0.731
ON138-001,2025,UPWR,PFNA,1.312
ON138-002,2025,UPWR,PFNA,1.219
ON31-001,2025,MWR,PFNA,9.856
ON31-002,2025,MWR,PFNA,13.993
WI09-001,2023,FRGB,PFNA,9.39
WI09-002,2023,FRGB,PFNA,8.5
OU06-001,2023,FRGB,PFNA,3.46
OU13-001,2023,FRGB,PFNA,4.14
BR17-001,2023,FRGB,PFNA,2.92
BR17-002,2023,FRGB,PFNA,6.9
BR09-001,2023,FRGB,PFNA,5.4
BR09-002,2023,FRGB,PFNA,4.12
BR12-001,2024,FRGB,PFNA,3.16
BR12-001,2023,FRGB,PFNA,3.21
BR11-001,2024,FRGB,PFNA,4.21
BR11-002,2024,FRGB,PFNA,4.79
BR15-001,2024,FRGB,PFNA,2.01
BR15-003,2024,FRGB,PFNA,1.4
BR19-001,2024,FRGB,PFNA,3.45
SB7-002,2024,GBLM,PFNA,5.95
MC14-001,2024,GBLM,PFNA,7.79
MC14-002,2024,GBLM,PFNA,8.01
MC17-001-002,2024,GBLM,PFNA,8.62
DO29-001,2024,GBLM,PFNA,3.06
DO29-002,2024,GBLM,PFNA,3.55
MC03-002,2024,GBLM,PFNA,8.73
MC06-001,2024,GBLM,PFNA,12.9
MC06-002,2024,GBLM,PFNA,16.9
KE02-001,2024,GBLM,PFNA,8.29
KE08-001,2024,GBLM,PFNA,7.79
KE08-002,2024,GBLM,PFNA,8.25
DO05-001,2024,GBLM,PFNA,23.2
DO05-002,2024,GBLM,PFNA,27.3
DO18-001,2024,GBLM,PFNA,17.1
DO18-002,2024,GBLM,PFNA,10.3
DO16-001,2024,GBLM,PFNA,7.37
DO16-002,2024,GBLM,PFNA,7.82
DO16-003,2024,GBLM,PFNA,6.27
WI10-001,2023,FRGB,PFNA,2.03
WI10-002,2023,FRGB,PFNA,3.85
DU81-001,2024,SSS,PFNS,0.164
DU58-002,2024,SSS,PFNS,0.176
DU58-001,2023,SSS,PFNS,0.108
DU58-002,2023,SSS,PFNS,0.171
BY32-001,2023,SSS,PFNS,0.114
BY30-001,2024,SSS,PFNS,0.174
BY47-001,2023,SSS,PFNS,0.09
CR03-001,2025,LWR,PFNS,0
BY47-001-002,2024,SSS,PFNS,0.133
CR09-001,2025,LWR,PFNS,0
CR09-002,2025,LWR,PFNS,0
CRNew-001,2025,LWR,PFNS,0
BY97-001,2023,SSS,PFNS,0.072
BY97-002,2023,SSS,PFNS,0.064
BY48-001,2024,SSS,PFNS,0.072
BY100-001,2023,SSS,PFNS,0.104
BY100-002,2023,SSS,PFNS,0.113
BY100-003,2023,SSS,PFNS,0.098
BY100-002,2024,SSS,PFNS,0.018
AS28-001,2024,AIS,PFNS,0.044
AS28-002,2024,AIS,PFNS,0.031
AS28-003,2024,AIS,PFNS,0.05
BY94-001,2023,SSS,PFNS,0.088
BY94-002,2023,SSS,PFNS,0.106
AS71-001,2024,AIS,PFNS,0.124
AS71-002,2024,AIS,PFNS,0.12
AS71-001,2023,AIS,PFNS,0.136
AS108-002,2023,AIS,PFNS,0.083
GRNew-001,2025,LWR,PFNS,0
GRNew-002,2025,LWR,PFNS,0
AS99-001,2024,AIS,PFNS,0
AS99-002,2024,AIS,PFNS,0.072
AS106-001,2023,AIS,PFNS,0.094
AS106-002,2023,AIS,PFNS,0.109
AS90-001,2024,AIS,PFNS,0.115
AS90-002,2024,AIS,PFNS,0.108
GR10-001,2025,LWR,PFNS,0
GR10-002,2025,LWR,PFNS,0.29
RI20-001,2025,LWR,PFNS,0
AS20-001,2023,AIS,PFNS,0.142
AS20-002,2023,AIS,PFNS,0.147
IO20-001,2025,LWR,PFNS,0
IO20-002,2025,LWR,PFNS,0
IO20-003,2025,LWR,PFNS,0.295
IO26-001,2025,LWR,PFNS,0.309
IO26-002,2025,LWR,PFNS,0
IO21-001,2025,LWR,PFNS,0
IO21-003,2025,LWR,PFNS,0
JU22-001,2025,MWR,PFNS,0.452
JU22-002,2025,MWR,PFNS,0.336
JU14-001,2025,MWR,PFNS,0.468
SK02-001,2025,LWR,PFNS,0
SK02-002,2025,LWR,PFNS,0
AD13-001,2025,MWR,PFNS,0.372
AD13-002,2025,MWR,PFNS,0.557
AD13-003,2025,MWR,PFNS,0.564
WO07-001,2025,MWR,PFNS,0.634
WO07-002,2025,MWR,PFNS,0.491
MR25-001,2025,MWR,PFNS,0
MR25-002,2025,MWR,PFNS,0
LI30-001,2025,MWR,PFNS,0
LI30-002,2025,MWR,PFNS,0.4
LI24-001,2025,MWR,PFNS,0.728
LI31-001,2025,MWR,PFNS,0.757
LI31-002,2025,MWR,PFNS,0.745
LI47-001,2025,MWR,PFNS,0.584
LI47-002,2025,MWR,PFNS,0.437
DA07-001,2025,LWR,PFNS,0
DA07-002,2025,LWR,PFNS,0
DA07-003,2025,LWR,PFNS,0
PT04-001,2025,MWR,PFNS,0
PT04-002,2025,MWR,PFNS,0.32
CO03-001,2025,MWR,PFNS,0.372
CO03-002,2025,MWR,PFNS,0.362
ON07-001,2025,UPWR,PFNS,0
ON138-001,2025,UPWR,PFNS,0
ON138-002,2025,UPWR,PFNS,0
ON31-001,2025,MWR,PFNS,0
ON31-002,2025,MWR,PFNS,0
WI09-001,2023,FRGB,PFNS,0.093
WI09-002,2023,FRGB,PFNS,0.08
OU06-001,2023,FRGB,PFNS,0.102
OU13-001,2023,FRGB,PFNS,0.136
BR17-001,2023,FRGB,PFNS,0.154
BR17-002,2023,FRGB,PFNS,0.196
BR09-001,2023,FRGB,PFNS,0.199
BR09-002,2023,FRGB,PFNS,0.145
BR12-001,2024,FRGB,PFNS,0.099
BR12-001,2023,FRGB,PFNS,0.155
BR11-001,2024,FRGB,PFNS,0.189
BR11-002,2024,FRGB,PFNS,0.304
BR15-001,2024,FRGB,PFNS,0.211
BR15-003,2024,FRGB,PFNS,0.083
BR19-001,2024,FRGB,PFNS,0.112
SB7-002,2024,GBLM,PFNS,0.068
MC14-001,2024,GBLM,PFNS,0.063
MC14-002,2024,GBLM,PFNS,0.069
MC17-001-002,2024,GBLM,PFNS,0.044
DO29-001,2024,GBLM,PFNS,0.107
DO29-002,2024,GBLM,PFNS,0.115
MC03-002,2024,GBLM,PFNS,0.073
MC06-001,2024,GBLM,PFNS,0.094
MC06-002,2024,GBLM,PFNS,0.102
KE02-001,2024,GBLM,PFNS,0
KE08-001,2024,GBLM,PFNS,0.087
KE08-002,2024,GBLM,PFNS,0
DO05-001,2024,GBLM,PFNS,0.118
DO05-002,2024,GBLM,PFNS,0.096
DO18-001,2024,GBLM,PFNS,0.104
DO18-002,2024,GBLM,PFNS,0.059
DO16-001,2024,GBLM,PFNS,0.088
DO16-002,2024,GBLM,PFNS,0.126
DO16-003,2024,GBLM,PFNS,0.101
WI10-001,2023,FRGB,PFNS,0.067
WI10-002,2023,FRGB,PFNS,0.091
DU81-001,2024,SSS,PFOA,0.364
DU58-002,2024,SSS,PFOA,0.383
DU58-001,2023,SSS,PFOA,0.668
DU58-002,2023,SSS,PFOA,0.799
BY32-001,2023,SSS,PFOA,1.92
BY30-001,2024,SSS,PFOA,1.18
BY47-001,2023,SSS,PFOA,1.72
CR03-001,2025,LWR,PFOA,0.301
BY47-001-002,2024,SSS,PFOA,1.98
CR09-001,2025,LWR,PFOA,0
CR09-002,2025,LWR,PFOA,0
CRNew-001,2025,LWR,PFOA,0
BY97-001,2023,SSS,PFOA,0.249
BY97-002,2023,SSS,PFOA,0.198
BY48-001,2024,SSS,PFOA,0.275
BY100-001,2023,SSS,PFOA,1.65
BY100-002,2023,SSS,PFOA,1.97
BY100-003,2023,SSS,PFOA,0.926
BY100-002,2024,SSS,PFOA,0.927
AS28-001,2024,AIS,PFOA,0.788
AS28-002,2024,AIS,PFOA,1.05
AS28-003,2024,AIS,PFOA,0.689
BY94-001,2023,SSS,PFOA,0.325
BY94-002,2023,SSS,PFOA,0.197
AS71-001,2024,AIS,PFOA,2.57
AS71-002,2024,AIS,PFOA,5.8
AS71-001,2023,AIS,PFOA,3.12
AS108-002,2023,AIS,PFOA,0.787
GRNew-001,2025,LWR,PFOA,0
GRNew-002,2025,LWR,PFOA,0
AS99-001,2024,AIS,PFOA,0.639
AS99-002,2024,AIS,PFOA,1.36
AS106-001,2023,AIS,PFOA,2.75
AS106-002,2023,AIS,PFOA,2.89
AS90-001,2024,AIS,PFOA,29.3
AS90-002,2024,AIS,PFOA,10.2
GR10-001,2025,LWR,PFOA,0
GR10-002,2025,LWR,PFOA,0
RI20-001,2025,LWR,PFOA,0.333
AS20-001,2023,AIS,PFOA,2.56
AS20-002,2023,AIS,PFOA,1.68
IO20-001,2025,LWR,PFOA,0
IO20-002,2025,LWR,PFOA,0
IO20-003,2025,LWR,PFOA,0.272
IO26-001,2025,LWR,PFOA,0.456
IO26-002,2025,LWR,PFOA,0.568
IO21-001,2025,LWR,PFOA,0.369
IO21-003,2025,LWR,PFOA,0.339
JU22-001,2025,MWR,PFOA,0
JU22-002,2025,MWR,PFOA,0
JU14-001,2025,MWR,PFOA,0.23
SK02-001,2025,LWR,PFOA,0.239
SK02-002,2025,LWR,PFOA,0.244
AD13-001,2025,MWR,PFOA,0.416
AD13-002,2025,MWR,PFOA,0.459
AD13-003,2025,MWR,PFOA,0.71
WO07-001,2025,MWR,PFOA,0.395
WO07-002,2025,MWR,PFOA,0.29
MR25-001,2025,MWR,PFOA,0
MR25-002,2025,MWR,PFOA,0
LI30-001,2025,MWR,PFOA,1.923
LI30-002,2025,MWR,PFOA,2.107
LI24-001,2025,MWR,PFOA,1.914
LI31-001,2025,MWR,PFOA,0.605
LI31-002,2025,MWR,PFOA,0.516
LI47-001,2025,MWR,PFOA,1.751
LI47-002,2025,MWR,PFOA,2.096
DA07-001,2025,LWR,PFOA,0
DA07-002,2025,LWR,PFOA,0
DA07-003,2025,LWR,PFOA,0
PT04-001,2025,MWR,PFOA,0
PT04-002,2025,MWR,PFOA,0.22
CO03-001,2025,MWR,PFOA,0
CO03-002,2025,MWR,PFOA,0
ON07-001,2025,UPWR,PFOA,0
ON138-001,2025,UPWR,PFOA,0
ON138-002,2025,UPWR,PFOA,0
ON31-001,2025,MWR,PFOA,13.441
ON31-002,2025,MWR,PFOA,13.595
WI09-001,2023,FRGB,PFOA,0.243
WI09-002,2023,FRGB,PFOA,0.156
OU06-001,2023,FRGB,PFOA,0.083
OU13-001,2023,FRGB,PFOA,0.215
BR17-001,2023,FRGB,PFOA,0.108
BR17-002,2023,FRGB,PFOA,0.262
BR09-001,2023,FRGB,PFOA,0.119
BR09-002,2023,FRGB,PFOA,0.143
BR12-001,2024,FRGB,PFOA,0.248
BR12-001,2023,FRGB,PFOA,0.324
BR11-001,2024,FRGB,PFOA,0.388
BR11-002,2024,FRGB,PFOA,0.686
BR15-001,2024,FRGB,PFOA,0.129
BR15-003,2024,FRGB,PFOA,0.146
BR19-001,2024,FRGB,PFOA,0.153
SB7-002,2024,GBLM,PFOA,0.602
MC14-001,2024,GBLM,PFOA,0.847
MC14-002,2024,GBLM,PFOA,1.49
MC17-001-002,2024,GBLM,PFOA,0.699
DO29-001,2024,GBLM,PFOA,0.116
DO29-002,2024,GBLM,PFOA,0.172
MC03-002,2024,GBLM,PFOA,0.243
MC06-001,2024,GBLM,PFOA,0.539
MC06-002,2024,GBLM,PFOA,0.714
KE02-001,2024,GBLM,PFOA,0.656
KE08-001,2024,GBLM,PFOA,0.553
KE08-002,2024,GBLM,PFOA,0.442
DO05-001,2024,GBLM,PFOA,0.481
DO05-002,2024,GBLM,PFOA,0.66
DO18-001,2024,GBLM,PFOA,1.27
DO18-002,2024,GBLM,PFOA,0.484
DO16-001,2024,GBLM,PFOA,0.178
DO16-002,2024,GBLM,PFOA,0.189
DO16-003,2024,GBLM,PFOA,0.093
WI10-001,2023,FRGB,PFOA,0
WI10-002,2023,FRGB,PFOA,0.031
DU81-001,2024,SSS,PFODA,0
DU58-002,2024,SSS,PFODA,0
DU58-001,2023,SSS,PFODA,0
DU58-002,2023,SSS,PFODA,0
BY32-001,2023,SSS,PFODA,0
BY30-001,2024,SSS,PFODA,0
BY47-001,2023,SSS,PFODA,0
CR03-001,2025,LWR,PFODA,NA
BY47-001-002,2024,SSS,PFODA,0
CR09-001,2025,LWR,PFODA,NA
CR09-002,2025,LWR,PFODA,NA
CRNew-001,2025,LWR,PFODA,NA
BY97-001,2023,SSS,PFODA,0
BY97-002,2023,SSS,PFODA,0
BY48-001,2024,SSS,PFODA,0
BY100-001,2023,SSS,PFODA,0
BY100-002,2023,SSS,PFODA,0
BY100-003,2023,SSS,PFODA,0
BY100-002,2024,SSS,PFODA,0
AS28-001,2024,AIS,PFODA,0
AS28-002,2024,AIS,PFODA,0
AS28-003,2024,AIS,PFODA,0
BY94-001,2023,SSS,PFODA,0
BY94-002,2023,SSS,PFODA,0
AS71-001,2024,AIS,PFODA,0
AS71-002,2024,AIS,PFODA,0
AS71-001,2023,AIS,PFODA,0
AS108-002,2023,AIS,PFODA,0
GRNew-001,2025,LWR,PFODA,NA
GRNew-002,2025,LWR,PFODA,NA
AS99-001,2024,AIS,PFODA,0
AS99-002,2024,AIS,PFODA,0
AS106-001,2023,AIS,PFODA,0
AS106-002,2023,AIS,PFODA,0
AS90-001,2024,AIS,PFODA,0
